CIS1130TK01;Arquitectura de un modulo I/O para objetos 3D;ANDRES HARKER GUTIERREZ?;pegasus.javeriana.edu.co/~CIS1130TK01;César Julio Bustacara Medina y Oscar Javier Chavarro García;Pregrado;2011;3;-;No;TAKINA
CIS1130TK08;Arquitectura para el cálculo y visualización de cartografías ;DIEGO FERNANDO CÁCERES HERRERA;pegasus.javeriana.edu.co/~CIS1130TK08;Leonardo Florez Valencia y Maciej Orkisz;Pregrado;2011;3;-;No;TAKINA
CIS1130TK02;Formaciones de Fútbol Robótico;ANDRES MAURICIO TELLEZ AGUILAR;pegasus.javeriana.edu.co/~CIS1130TK02;Julián Angel;Pregrado;2011;3;-;No;Takina
CIS1130IS04;Mapa de riesgos y amenazas Sismicas de las lineas de acueducto de Usme Barrios programa social PROSOFI;JAMES MENDEZ PERDOMO;pegasus.javeriana.edu.co/~CIS1130IS04; Javier Francisco López Parra;Pregrado;2011;3;-;Si;ISTAR
CIS1130TK03;Modelo de correspondencia entre imágenes de distribución de preSión plantar y podoscopia electrónica para contribuir al diagNostico de pie diabético.;GERMAN MORALES PIÑEROS?;pegasus.javeriana.edu.co/~CIS1130TK03;Leonardo Florez Valencia;Pregrado;2011;3;-;Si;TAKINA
CIS1130TK06;Modelo de deformación en mallas Simplex para fuerzas externas;JULIAN RODRIGO TENJO GIL?;pegasus.javeriana.edu.co/~CIS1130TK06;Leonardo Florez Valencia;Pregrado;2011;3;-;Si;TAKINA
CIS1130IS01;Paideia: modelo pedagógico para la enseñanza de principios de programación conSiderando la utilización de Ambientes Virtuales de Aprendizaje (AVA);ANDRES FELIPE RAMIREZ AYALA;pegasus.javeriana.edu.co/~CIS1130IS01;José Hernando Hurtado Rojas;Pregrado;2011;3;-;No;ISTAR
CIS0830IS14;Plan de Negocio y Modelo de SW para comercialización en ITKolvance;ELIZABETH BARROS BARRIOS?;pegasus.javeriana.edu.co/~CIS0830IS14;Efraín González;Pregrado;2011;3;-;No;-
CIS1130SD04;Protocolo de Pruebas de Acciones Cooperativas para Robots Futbolistas – ProPAC;RODRIGO MUNoZ GONZALEZ;pegasus.javeriana.edu.co/~CIS1130SD04;Julián Angel;Pregrado;2011;3;-;No;Takina y Sidre
CIS1130SD02;Servicios de computacion en la nube y DispoSitivos moviles android 2.2;SANTIAGO VELEZ SAFFON ;pegasus.javeriana.edu.co/~CIS1130SD02;Juan Pablo Garzón Ruiz;Pregrado;2011;3;-;No;SiDRE
CIS0930IS06;Swapyme: Guía metodológica para la gestión de proyectos de software en PyMEs del sector de servicios fundamentada en metodologías ágiles;?TATIANA ALEJANDRA OQUENDO GARZON;pegasus.javeriana.edu.co/~CIS0930IS06;Angela Paola Ramírez Pinilla;Pregrado;2011;3;-;No;Investigación
CIS1210TK05;FV-GAIA:Framework para la Visualización de Grafos con Ayuda de Interfaces Aumentables;Rodriguez Bravo,Federico;pegasus.javeriana.edu.co/~CIS1210TK05;Jaime Andrés Pavlich Mariscal;Pregrado;2012;1;-;-;TAKINA
CIS1210IS02;GUÍA METODOLÓGICA PARA LA IMPLEMENTACIÓN DE COBIT 4.1 EN LAS ÁREAS DE TI DE LAS MEDIANAS Y GRANDES EMPRESAS COLOMBIANAS: CASO EXPERIAN COMPUTE;Camacho Segura,Alejandro;pegasus.javeriana.edu.co/~CIS1210IS02;Jaime García;Pregrado;2012;1;-;-;ISTAR
CIS1130IS11;Modelo de gestión de riesgos operacionales para el gobierNo de las tecNologias de información (TI).;Calderon Lancheros,Sandy Johana;pegasus.javeriana.edu.co/~CIS1130IS11;Jaime García;Pregrado;2012;1;-;-;ISTAR
CIS1210TK07;MOTION DRAWING;Mejía Varón, Andrés Felipe;pegasus.javeriana.edu.co/~CIS1210TK07;Oscar Javier Chavarro García;Pregrado;2012;1;-;-;TAKINA
CIS1210IS05;PerSistencia transparente a BDOO (Bases De Datos Orientadas a Objetos) para programadores de objetos.;Perez Rodriguez,Jeisson Fabian;pegasus.javeriana.edu.co/~CIS1210IS05;Julio Ernesto Carreño Vargas;Pregrado;2012;1;-;-;ISTAR
CIS1210IS08;Plan de Negocio para la Creación de una Empresa Desarrolladora de Aplicaciones para DispoSitivos Móviles Apple;Ucros Iriarte,Alvaro Andres;pegasus.javeriana.edu.co/~CIS1210IS08;Efraín Ortiz Pabón;Pregrado;2012;1;-;-;Gestión y Sistemas de Información
CIS1130IS05;Prototipo web para la difuSión y obtención de información de líderes comunitarios. Caso de estudio: Localidad de Usme, en Bogotá.;MoreNo Pacheco,Karem Adriana;pegasus.javeriana.edu.co/~CIS1130IS05;Lucy Nohemy Medina Velandia;Pregrado;2012;1;-;-;ISTAR
CIS1210IS01;Sistema adaptativo para comunidades indígenas SADCOIN;Cabrerizo Roncancio,Alejandro;pegasus.javeriana.edu.co/~CIS1210IS01;Ángela Cristina Carrillo Ramos;Pregrado;2012;1;-;-;ISTAR
CIS1130IS10;Sistematización de la generación de presupuestos para proyectos de obras industriales;Gonzalez Gonzalez,Camilo;pegasus.javeriana.edu.co/~CIS1130IS10;César Julio Bustacara Medina;Pregrado;2012;1;-;-;ISTAR
CIS1230Si03; CRM Cloud Colombia ;Julian Javier Agudelo Buitrago / Carlos Andrés López Serrato;pegasus.javeriana.edu.co/~CIS1230Si03;Juan Pablo Garzón Ruiz;Pregrado;2012;3;-;No;SiDre
CIS1230TK03;ADEV Apoyo para el Diagnóstico de Enfermedades Vasculares;Nathalia Fernanda Gómez González ;pegasus.javeriana.edu.co/~CIS1230TK03;Miller Gómez;Pregrado;2012;3;-;No;Takina
CIS1230IS01;Analizador estático de código para políticas de control de acceso;Ariel Lopez;pegasus.javeriana.edu.co/~CIS1230IS01;Jaime Andrés Pavlich Mariscal;Pregrado;2012;3;-;Si;Istar
CIS1230Si02;Computación móvil No intruSiva aplicada a la comunicación entre dispoSitivos móviles y domóticos a través de Internet;Daniel Humberto Novoa Valcárcel ;pegasus.javeriana.edu.co/~CIS1230Si02;Juan Pablo Garzón Ruiz;Pregrado;2012;3;-;No;SiDre
CIS1230TK04;DIaFoot - Herramienta para el autocuidado y prevención de Pie Diabético ;Camila Andrea Rojas Pineda;pegasus.javeriana.edu.co/~CIS1230TK04;Leonardo Florez Valencia;Pregrado;2012;3;-;No;Takina
CIS1230IS02;FanJam, red social para buscar e integrar talentos en la industria muSical;Juan Sebastián Ruiz y Juan David Cadena;pegasus.javeriana.edu.co/~CIS1230IS02;Jaime Andrés Pavlich Mariscal;Pregrado;2012;3;-;No;Istar
CIS1230IS011;Generación de Índices de Relevancia para Bases de Datos Relacionales con Contenido de Texto Narrativo;Andrés David Acosta Gaona ;pegasus.javeriana.edu.co/~CIS1230IS011;Alexandra Pomares Quimbaya;Pregrado;2012;3;-;No;Istar
CIS1230TK05;HERRAMIENTA DE SOFTWARE PARA EL APRENDIZAJE DEL BAJO ELÉCTRICO USANDO LA REALIDAD AUMENTADA;Diego Alejandro Ochoa Gutíerrez ;pegasus.javeriana.edu.co/~CIS1230TK05;Oscar Javier Chavarro  García  ;Pregrado;2012;3;-;No;Takina
CIS1230TK06;JaverianAR: Javeriana Augmented Reality ;Carlos Eduardo Castillo Herrera ;pegasus.javeriana.edu.co/~CIS1230TK06;Oscar Javier Chavarro  García  ;Pregrado;2012;3;-;No;Takina
CIS1230IS04;"Mapa de Localización de Predios de origen Ilegal (MALOPI)"" ";Johan Camilo MoreNo Mateus;pegasus.javeriana.edu.co/~CIS1230IS04;Javier Francisco López Parra;Pregrado;2012;3;-;No;Istar
CIS1230IS09;Metodología para la implementación de una herramienta de análiSis de información soportada en OLAP desde los datos recopilados desde un CRM operacional ;Stephanie Herrera Bautista;pegasus.javeriana.edu.co/~CIS1230IS09;Fabio Aroca;Pregrado;2012;3;-;No;Istar
CIS1230TK02;MIsT (Medical Interactive visualization Tool);Nadia Alejandra Mejía Molina;pegasus.javeriana.edu.co/~CIS1230TK02;Leonardo Florez Valencia;Pregrado;2012;3;-;Si;Takina
CIS1230IS08;Process Quality Improvement;http://www.youtube.com/watch?v=d-VYmXEeGRo;pegasus.javeriana.edu.co/~CIS1230IS08;Fabio Aroca;Pregrado;2012;3;-;No;Istar
CIS1210TK01;PROTOTIPO DE SOFTWARE DE UTILIZACIÓN DE REALIDAD AUMENTADA PARA VISUALIZAR MODELOS 3D QUE AYUDEN A PROMOCIONAR O VENDER PRODUCTOS / SERVICIOS DE UNA EMPRESA DE ARQUITECTURA. CASO DE ESTUDIO: NUNBER 3D;Jimenez Casallas,Alfonso;pegasus.javeriana.edu.co/~CIS1210TK01;Oscar Javier Chavarro  García  ;Pregrado;2012;3;-;No;Takina
CIS1210TK01,;PROTOTIPO DE SOFTWARE DE UTILIZACIÓN DE REALIDAD AUMENTADA PARA VISUALIZAR MODELOS 3D QUE AYUDEN A PROMOCIONAR O VENDER PRODUCTOS / SERVICIOS DE UNA EMPRESA DE ARQUITECTURA. CASO DE ESTUDIO: NUNBER 3D.;Carvajal Vargas,Mayda Alexandra;pegasus.javeriana.edu.co/~CIS1210TK01,;Oscar Javier Chavarro  García  ;Pregrado;2012;3;-;No;Takina
CIS1230IS10;SCLOUD: MODELO DEL FLUJO DE PEDIDO DE LA CADENA DE SUMINISTRO PARA PYMES COLOMBIANAS E IMPLEMENTACIÓN PARA LA NUBE ;Camilo Andrés Ruiz Abaunza y Camilo Andrés Méndez Flórez ;pegasus.javeriana.edu.co/~CIS1230IS10;Martha Helena Carrillo Ramírez;Pregrado;2012;3;-;No;Istar
CIS1230IS05;SiPROSOFI: Sistema de Información para la Gestión de Proyectos Sociales construido mediante las tecNologías  JEE 6,  GXT, ERRAI ;María Camila Posada Charum  y Andrés Bustamante;pegasus.javeriana.edu.co/~CIS1230IS05;María Consuelo Franky de Toro;Pregrado;2012;3;-;No;Istar
CIS1230IS03;Sistema de Monitoreo del Estado Vial - SiMEV;Diego Andrés Casas Avellaneda ;pegasus.javeriana.edu.co/~CIS1230IS03;Javier Francisco López Parra;Pregrado;2012;3;-;Si;Istar
CIS1230Si01;Soluciones móviles para el sector restaurantero de Bogotá;Diana Rocio Florián Guzman / Andres Felipe Paez Jaramillo   ;pegasus.javeriana.edu.co/~CIS1230Si01;Juan Pablo Garzón Ruiz;Pregrado;2012;3;-;No;SIDre
CIS1310IS09;ATENEA MODELO TECNoLÓGICO PARA APOYAR LA INTELIGENCIA COMPETITIVA EN LA EMPRESA CODENSA S.A. ESP;BejaraNo, Katerin Lorena  y Rodríguez, Alisson Fabiana ;pegasus.javeriana.edu.co/~CIS1310IS09;Julio Ernesto Carreño Vargas ;Pregrado;2013;1;-;No;ISTAR
CIS1310IS11;CLUBMAT: GESTOR DE CLUBES DE MATEMÁTICAS CONSTRUIDO CON TECNOLOGÍAS JAVA EE 6 Y JAVAFX 2;Andrés Eduardo Sánchez Mendieta;pegasus.javeriana.edu.co/~CIS1310IS11/;Maria Consuelo Franky de Toro;Pregrado;2013;1;-;No;SIDre
CIS1230TK01;CreaDevManager - BBTK Project Manager;Daniel Felipe González Obando;pegasus.javeriana.edu.co/~CIS1230TK01;Maciej Orkisz;Pregrado;2013;1;-;-;TAKINA
CIS1310IS01;Enriquecimiento del Sistema de Egresados de la Facultad de Ingeniería de la Pontificia UniverSidad Javeriana;Correa Cogua, Lina Maria y Castelblanco, Katherin;pegasus.javeriana.edu.co/~CIS1310IS01;Alexandra Pomares Quimbaya;Pregrado;2013;1;-;No;ISTAR
CIS1210SD03;Guía metodológica para la construcción de servicios cooperativos mediados por agentes, Sercoop;Valencia Parada,Daniel Steven;pegasus.javeriana.edu.co/~CIS1210SD03;Blanca Elvira Oviedo Torres;Pregrado;2013;1;-;No;SiDRe
CIS1310IS04;Herramienta de software para el IDEAM, que permita reemplazar parcialmente el actual Sistema, con el fin de obtener información necesaria para crear mapas de precipitación y de aNomalías de precipitación de Colombia de manera más rápida y eficiente ;Oliveros CastellaNos Andres Felipe ;pegasus.javeriana.edu.co/~CIS1310IS04;Blanca Elvira Oviedo;Pregrado;2013;1;-;No;ISTAR
CIS1310SD03;MODELO DE SEGURIDAD PARA MITIGAR LOS PROBLEMAS DERIVADOS DE LAS VULNERABILIDADES EN DISPOSiTIVOS MOVILES ANDROID CON RESPECTO A LOS PRINCIPIOS DE INTEGRIDAD, CONFIDENCIALIDAD Y DISPONIBILIDAD ;Calero Asencios, Raúl ;pegasus.javeriana.edu.co/~CIS1310SD03;Juan Pablo Garzón Ruiz;Pregrado;2013;1;-;No;-
CIS1310IS03;MY SiREASE - Sistema de Recomendación de ASignaturas;García Chacón, Camilo Andrés ;pegasus.javeriana.edu.co/~CIS1310IS03;Ángela Cristina Carrillo Ramos;Pregrado;2013;1;-;No;ISTAR
CIS1230NG01;Plan estratégico para gestión del cambio en empresas colombianas de desarrollo de software que deseen implementar CMMI-Dev;Eliana Catalina Villamizar;pegasus.javeriana.edu.co/~CIS1230NG01;Jaime García ;Pregrado;2013;1;-;No;ISTAR
CIS1310IS05;SERVICIOS DE GENERACIÓN AUTOMÁTICA DE RESÚMENES POR SUSCRIPCIÓN WEB;Santos Vidales, Nestor Andrés;pegasus.javeriana.edu.co/~CIS1310IS05;Efraín Ortiz Pabón;Pregrado;2013;1;-;No;ISTAR
CIS1310GN01;SiMMA - Diseño y desarrollo de un Sistema automatizado de medición de masas.;Ríos Flores, Mariana ;pegasus.javeriana.edu.co/~CIS1310GN01;Edgar Enrique González;Pregrado;2013;1;-;Si;GnaNo
CIS1310TK03;Simulador de la Gestión Integral de ReSiduos Sólidos Domiciliarios;Sanchez Olaya, Stephanie y Rojas, Sebastian ;pegasus.javeriana.edu.co/~CIS1310TK03;Oscar Javier Chavarro García;Pregrado;2013;1;-;No;Takina
CIS1310IS12;Sistema de Información para el ingreso, mantenimiento y salida de estibas;García Rodríguez, Jeyson Andrés  y Lancheros Suescún, Mario Sergio ;pegasus.javeriana.edu.co/~CIS1310IS12;María Consuelo Franky de Toro;Pregrado;2013;1;-;No;ISTAR
CIS1310SD04;SmartGauge: Aplicación móvil de toma de medidas volumétricas de productos de consumo para mejorar los procesos de comercio B2B;Warner White, Daniel ;pegasus.javeriana.edu.co/~CIS1310SD04;Juan Pablo Garzón Ruiz;Pregrado;2013;1;-;No;-
CIS1310TK02;Virtual Reality Laparoscopic Simulator;Quiñones Garcia, Pablo Enrique ;pegasus.javeriana.edu.co/~CIS1310TK02;Leonardo Florez Valencia;Pregrado;2013;1;-;Si;TAKINA
CIS1330IS11;AlCast Sistema de recomendación de aSignaturas;Diego Andrés Gil Castro ;pegasus.javeriana.edu.co/~CIS1330IS11;Ángela Cristina Carrillo Ramos;Pregrado;2013;3;-;No;Istar
CIS1310IS02;Aplicación de Minería de Datos para la Identificación de Patrones de comportamiento en las organizaciones enfocado en Prácticas de ImpreSión;Daniel Augusto SolaNo Oviedo;pegasus.javeriana.edu.co/~CIS1310IS02;Alvaro Quintero;Pregrado;2013;3;-;No;-
CIS1330IS07;CALEAN: Servicios de comunicación en tiempo real entre clientes y comercio;Jonathan Roberto León García;pegasus.javeriana.edu.co/~CIS1330IS07;Efraín Ortiz Pabón;Pregrado;2013;3;-;No;Istar
CIS1330TK02;Capa de integración para OGRE 3D en PS3;Darwin Rodríguez Correa;pegasus.javeriana.edu.co/~CIS1330TK02;Leonardo Florez Valencia;Pregrado;2013;3;-;No;Takina
CIS1330IS04;CLUBMAT 1.1: ExtenSión de una aplicación destinada al fortalecimiento de clubes escolares matemáticos;Julián Camilo Ortega Muñoz;pegasus.javeriana.edu.co/~CIS1330IS04;Maria Consuelo Franky de Toro;Pregrado;2013;3;-;Si;Istar
CIS1330IS05;Control: Administrador de finanzas personales;Daniel Gomez Didier;pegasus.javeriana.edu.co/~CIS1330IS05;Juan Pablo Garzón Ruiz;Pregrado;2013;3;-;No;Istar
CIS1330TK03;CUDAlicious: Filtrado de imágenes médicas mediante GPU's Nvidia;Daniel David Cárdenas Velasco ;pegasus.javeriana.edu.co/~CIS1330TK03;Leonardo Florez Valencia;Pregrado;2013;3;-;No;Takina
CIS1330IS02;Estrategia de Comercio Móvil integrando Técnicas de Recompensas y Servicios Basados en Localización;Alejandro Ardila Schickler;pegasus.javeriana.edu.co/~CIS1330IS02;Javier Francisco López Parra;Pregrado;2013;3;-;No;Istar
CIS1330IS03;ExtenSión del Sistema SCLUD para manejar en la nube el flujo de pedido de la cadena de suministro de pymes;Pablo Sebastian Paez Mateus y Andrés Felipe Pedraza Infante;pegasus.javeriana.edu.co/~CIS1330IS03;Martha Helena Carrillo Ramirez;Pregrado;2013;3;-;No;Istar
CIS1330NG03;Gamificación de encuestas de satisfacción para los Servicios de Alimentación de la Pontificia UniverSidad Javeriana;Alejandro Pérez García;pegasus.javeriana.edu.co/~CIS1330NG03;Juan Pablo Garzón Ruiz;Pregrado;2013;3;-;No;-
CIS1310SD02;Guía metodológica para la administración de la seguridad fíSica en las PYMES;Felipe Bayona Borrero;pegasus.javeriana.edu.co/~CIS1310SD02;Joshsua González Díaz;Pregrado;2013;3;-;No;SiDRE
CIS1330NG02;Guía para la adquiSición de herramientas de Software.  Apoyo a la emiSión de conceptos técnicos enfocados a personas con discapacidad;Edwin Camilo Penagos Castillo;pegasus.javeriana.edu.co/~CIS1330NG02;Hilda Cristina Chaparro López;Pregrado;2013;3;-;No;-
CIS1310IS08;iZafiro: Software modo Video-Juego de apoyo al aprendizaje en Números Fraccionarios en niños de 9 a 10 años mediante la Simulación Dramatizada.;Jhonathan Afranio Córdoba Castañeda;pegasus.javeriana.edu.co/~CIS1310IS08;José Hernando Hurtado Rojas;Pregrado;2013;3;-;Si;Istar
CIS1330IS01;Logodáctica: Software de ayuda didáctica para grupos de niños sordos de 5 a 10 años, basado en logodactica. ;Héctor Andrés Mantilla Barbosa;pegasus.javeriana.edu.co/~CIS1330IS01;Olga Lucia Sarmiento Aguilera;Pregrado;2013;3;-;No;Istar
CIS1330IS13;Miner PC Adviser: software asesor en la compra de computadores;Antonio Andrés Jiménez Navas/Simón Santiago SoriaNo Pérez;pegasus.javeriana.edu.co/~CIS1330IS13;Alexandra Pomares Quimbaya ;Pregrado;2013;3;-;No;Istar
CIS1330IS09;My Sirease II: Sistema Adaptativo de apoyo al proceso de inscripción de aSignaturas;Vanessa Sánchez Artunduaga;pegasus.javeriana.edu.co/~CIS1330IS09;Ángela Cristina Carrillo Ramos;Pregrado;2013;3;-;No;Istar
CIS1330NG01;Seguimiento y realidad aumentada con un dron teleoperado;Mauricio Armando González Rodríguez;pegasus.javeriana.edu.co/~CIS1330NG01;Pedro Fabián Cárdenas Herrera;Pregrado;2013;3;-;No;-
CIS1310IS13;SiGS: Sistema Integral para la Gestión de Servicios de consultoría en la empresa A.C.T. Consultores Ltda. de Bogotá;Yenny Natalia Salamanca Torres;pegasus.javeriana.edu.co/~CIS1310IS13;Olimary Gómez Coronell;Pregrado;2013;3;-;No;Istar
CIS1310SD01;SiMAPRE - Sistema de Mantenimiento Preventivo Vehicular;Nicolás Duarte Trujillo;pegasus.javeriana.edu.co/~CIS1310SD01;Efraín Ortiz Pabón;Pregrado;2013;3;-;No;Istar
CIS1310SD05;Sistema de Información para la Gestión Integral de ReSiduos Sólidos;Carlos Eduardo Gomez Lopez;pegasus.javeriana.edu.co/~CIS1310SD05;Juan Pablo Garzón Ruiz;Pregrado;2013;3;-;No;-
CIS1330TK01;Video juego para promoción turística del parque nacional Tayrona.;Ariel Camilo Abreo Ariza;pegasus.javeriana.edu.co/~CIS1330TK01;Oscar Javier Chavarro García;Pregrado;2013;3;-;No;Takina
CIS1410IS02;Aplicación de técnicas de minería de datos para búsqueda de relaciones entre variables que responden a series de tiempo, caso de estudio contaminación atmosférica localidad de Puente Aranda;Alex Ariel Arias Rios;pegasus.javeriana.edu.co/~CIS1410IS02;Blanca Elvira Oviedo Torres;Pregrado;2014;1;-;Si;Istar
CIS1410IS05;Arquitectura Orientada a Recursos para aplicaciones hipermediales en contextos e-learning;Angélica María Vergara Granados;pegasus.javeriana.edu.co/~CIS1410IS05;Julio Ernesto Carreño Vargas;Pregrado;2014;1;-;No;Istar
CIS1410IS06;Automatización del Desarrollo de Aplicaciones Web mediante el enfoque MDA-MDE?.;Mario Alonso Mateus Gómez / Ferney Santos Aguillon Martínez;pegasus.javeriana.edu.co/~CIS1410IS06;María Consuelo Franky de Toro;Pregrado;2014;1;-;No;Istar
CIS1410IS10;CódigosPrepago, una alternativa rápida, confidencial y segura para comprar contenido multimedia en Internet.;Camilo Baquero Jiménez / Andrés Camilo Martínez Pérez;pegasus.javeriana.edu.co/~CIS1410IS10;Vladimir Guzmán Páez;Pregrado;2014;1;-;No;SiDRE
CIS1330IS10;Dresser: Aplicación Web Personalizada para Consultar y Compartir Información en el Contexto de la Industria de la Moda;Stephanie buitrago herrera;pegasus.javeriana.edu.co/~CIS1330IS10;Ángela Cristina Carrillo Ramos;Pregrado;2014;1;-;No;Istar
CIS1410IS07;Guía para la Integración de Métodos Formales de Ingeniería de Requerimientos en Procesos de Desarrollo Ágil;Juan Darío Murcia Torres;pegasus.javeriana.edu.co/~CIS1410IS07;Miguel Eduardo Torres MoreNo;Pregrado;2014;1;-;-;Istar
CIS1410IS08;Herramienta para la administración de requerimientos de los proyectos de las aSignaturas de ingeniería y arquitectura de software de la Pontificia ;Carlos David Duarte Alfonso;pegasus.javeriana.edu.co/~CIS1410IS08;Miguel Eduardo Torres MoreNo;Pregrado;2014;1;-;No;Istar
CIS1410IS01;KONSEY 2.0: Sistema de Consejeria;Luis Fernando Morales Alzate;pegasus.javeriana.edu.co/~CIS1410IS01;Ángela Cristina Carillo Ramos;Pregrado;2014;1;-;No;Istar
CIS1410IS11;Modelo para la Motivación del Aprendizaje de la Programación utilizando Gamification.;Ricardo José Arenas París;pegasus.javeriana.edu.co/~CIS1410IS11;Fabio Antonio Avellaneda Pachón;Pregrado;2014;1;-;Si;-
CIS1010SD05;Peeper: Implementación del cambio de metodología para la actualización de datos en los reportes de esfuerzo, usados como métrica de productividad, progreso y costo de los proyectos, de la compañía de desarrollo de software PSL;Oscar Iván López Pulido;pegasus.javeriana.edu.co/~CIS1010SD05;Juan Pablo Garzón Ruiz;Pregrado;2014;1;-;No;SiDRE
CIS1410IS09;Reservatio: Empresa de desarrollo de soluciones móviles para reservas.;Iván Felipe García Sanchez/ Diego Sebastián Barrera Guevara;pegasus.javeriana.edu.co/~CIS1410IS09;Vladimir Guzmán Páez;Pregrado;2014;1;-;Si;Istar
CIS1410IS12;Sistema generador de rutas en mapas para personas con discapacidad motriz en los miembros inferiores;Oscar Gomez Herrera;pegasus.javeriana.edu.co/~CIS1410IS12;Javier Francisco López Parra;Pregrado;2014;1;-;No;-
CIS1430NG01;Aplicación Móvil Para La Transferencia Y Aprobación De Tiquetes De Servicio Por Medio De TecNologías NFC;Velandia Colmenares Eric y Vivas Ospina Jhoan Sebastian;pegasus.javeriana.edu.co/~CIS1430NG01;Efraín Ortiz Pabón;Pregrado;2014;3;Aplicación;No;-
CIS1430IS05;Apoyo a la agricultura de preciSión en Colombia a partir de imágenes adquiridas desde vehículos aéreos No tripulados (UAV’s);Fajardo Junco Juan Camilo;pegasus.javeriana.edu.co/~CIS1430IS05;Javier Francisco López Parra;Pregrado;2014;3;Aplicación;No;ISTAR
CIS1430IS03;Guía metodologica para la gestión de proyectos de software basada en metodologías ágiles que integre las herramientas de seguimiento de actividades, integración continúa y repoSitorio distribuido de verSiones.; Diana Milena Blanco MoreNo y Monica Fernanda Cortes Querales ;pegasus.javeriana.edu.co/~CIS1430IS03;Maria Consuelo Franky de Toro;Pregrado;2014;3;Investigación;No;ISTAR
CIS1430IS07;MAGIS: SiSTEMA DE ORIENTACION VOCACIONAL BASADO EN CARACTERISTICAS DEL INDIVIDUO ASi COMO DE SU CONTEXTO.;Juan Camilo González Vargas  y Parra Laguna Javier Leonardo;pegasus.javeriana.edu.co/~CIS1430IS07;Ángela Cristina Carrillo Ramos;Pregrado;2014;3;Investigación;No;ISTAR
CIS1430IS11;MV LIFE Gym Mobile: Aplicación Móvil Personalizada para Usuarios de GimnaSio;Víctor Hugo Vela Pinzón ;pegasus.javeriana.edu.co/~CIS1430IS11;Luisa Fernanda Barrrera León;Pregrado;2014;3;Aplicación;Si;ISTAR
CIS1430IS09;PLATYCO - Planeador de torneos y competencias;Daniel  Vásquez Acero ;pegasus.javeriana.edu.co/~CIS1430IS09;Luis Guillermo Torres Ribero;Pregrado;2014;3;Aplicación;No;ISTAR
CIS1430IS01;Reprocesos GMO: Una automatización de los procesos de devolución, en búsqueda de aumentar la eficiencia de la empresa;Alexandra Ardila Sarmiento  ;pegasus.javeriana.edu.co/~CIS1430IS01;Andres Gómez;Pregrado;2014;3;Aplicación;No;ISTAR
CIS1410IS03;Sistema de guía pSicoeducativa y de manejo neurocomportamental  para madres,  padres de familia y cuidadores de niños con déficit atencional.   ;Jorge Hernán Rivera Gómez ;pegasus.javeriana.edu.co/~CIS1410IS03;Jaime Andrés Pavlich Mariscal;Pregrado;2014;3;Aplicación;No;ISTAR
CIS1430SD04;Sistematizacion y optimizacion de tiempos en la toma de lecturas de medidores de agua;Julian David Salas Callejas  y Felipe Bernal Nisperuza ;pegasus.javeriana.edu.co/~CIS1430SD04;Luis Guillermo Torres Ribero;Pregrado;2014;3;Aplicación;No;SiDRE
CIS1430IS04;Transformar el Sistema que soporta el modelo de negocio para flujos de pedidos en pymes (SCLOUD) para optimizar sus funcionalidades y añadir el soporte para el  manejo de varios clientes (pymes) en una sola ;Carlos Francisco Corzo Castañeda ;pegasus.javeriana.edu.co/~CIS1430IS04;Maria Consuelo Franky de Toro;Pregrado;2014;3;Aplicación;No;ISTAR
CIS1430IS10;UAVMETRIA: Sistema de Información para la generación de Mosaicos geo-referenciados con UAVs;Kevin Lauritzen Vasquez Largo ;pegasus.javeriana.edu.co/~CIS1430IS10;Javier Francisco López Parra;Pregrado;2014;3;Aplicación;No;ISTAR
CIS1430SD03;Uso de TeléfoNos Inteligentes para Ayudar a Personas con Discapacidad Visual a Localizarse dentro de un Espacio Cerrado;Andrea Patricia Ortiz Pulido y Jonnathan Silvestre Corredor Merchán ;pegasus.javeriana.edu.co/~CIS1430SD03;Edgar Enrique Ruiz García;Pregrado;2014;3;Investigación;Si;SiDRE
CIS1510EM02;Booze-App;Juan Pablo Pérez Rebolledo y Nicolás Segura Barrera ;pegasus.javeriana.edu.co/~CIS1510EM02;Vladimir Guzman;Pregrado;2015;1;Emprendimiento;Si;ISTAR
CIS1510IN01;Cubilletes: Sistema adaptativo de apoyo al aprendizaje experiencial de uso de dinero orientado a niños con Sindrome de Down;Alejandra Cubillos Carvajal;pegasus.javeriana.edu.co/~CIS1510IN01;Angela Carrillo;Pregrado;2015;1;Investigación;No;ISTAR
CIS1510AP06;Epocdiag: Aplicación móvil para soportar el diagnóstico y el desarrollo del plan de tratamiento de la enfermedad pulmonar obstructiva crónica (EPOC);Carlos Andres Montenegro Molina ;pegasus.javeriana.edu.co/~CIS1510AP06;JHON CAMACHO SANCHEZ;Pregrado;2015;1;Aplicación;Si;-
CIS1510AP03;Georreferenciacion y generacion modelos de elevacion digital a partir de imagenes obtenidas desde vehiculos aereos No tripulados (UAVs);Erick Julian Coral Crespo ;pegasus.javeriana.edu.co/~CIS1510AP03;Ing. Javier Francisco Parra Lopez;Pregrado;2015;1;Aplicación;Si;ISTAR
CIS1430SD01;Herramienta para el cumplimiento de políticas de Si;Juan José Acosta Franklin;pegasus.javeriana.edu.co/~CIS1430SD01;Diego Rincon;Pregrado;2015;1;Aplicación;No;SiDRe
CIS1510EM01;JoinUsEvent;Gabriel Santiago Montero Mariño ;pegasus.javeriana.edu.co/~CIS1510EM01;Efraín Ortiz Pabon;Pregrado;2015;1;Emprendimiento;No;ISTAR
